PLOT_YEAR,YEAR,GENOTYPE,PLOT,NTREATMENT,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_33,0.645389937,0.862280685,1.194546904,0.626384345,0.839422923,0.486291693,-0.04597491,-0.165884845,0.306297572,0.460343938,-0.261175244,-0.101046832,-0.291981757,0.166921694,0.242788364,0.125529667,0.590120029,33
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_40,-0.06152219,0.096191603,-0.004905885,-0.035195667,0.037200571,0.058860837,0.003687286,-0.10792,0.01501713,-0.034167616,-0.23884255,-0.078575297,0.012706368,-0.056751339,0.006038483,-0.113615635,-0.159967135,40
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_45,-0.441574088,-0.246821534,-0.057279501,-0.469682836,-0.266501363,0.471021392,0.366350785,0.180430968,0.272050891,0.246537137,-0.032511926,0.241513647,0.451207462,0.18866491,-0.492314548,0.099900422,-0.425804322,45
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_55,0.517421693,1.121720627,1.565472241,0.173483659,1.186508005,0.112562086,0.383036154,-0.131985318,1.230909487,0.815887028,-0.329663454,0.21895061,0.619329921,-0.105680773,-0.604708451,-0.204318569,-0.816114279,55
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_62,0.456580584,1.261536605,0.965726751,0.065788127,1.34705401,0.692497155,0.368362922,-0.251502744,0.746401725,0.55373259,-0.406411019,0.251848052,0.740605924,-0.264127128,-0.563022508,-0.355108169,-0.62963638,62
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_68,-0.5706277,-0.09251335,0.160820438,-0.669804338,-0.091034522,0.288308439,0.649692722,0.168163348,0.484202398,0.625056635,-0.072035509,0.659577166,1.00463093,0.16493773,-0.86551691,0.044666715,-0.301367535,68
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_74,-0.612044704,0.156809624,0.203527162,-0.851204681,-0.097021283,0.314347555,0.781737499,0.11062454,0.483406344,0.704703929,-0.124623109,0.866922959,1.065997674,0.37140075,-1.035833394,0.280957082,-0.177970521,74
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_91,0.40705513,1.446709925,1.820919853,0.086596071,1.405220993,0.105793265,0.511955043,-0.273598863,1.372105036,0.806487678,-0.48306285,0.434067576,1.14287294,-0.21014086,-0.671205398,-0.337312594,-0.620801372,91
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_12,-1.875837226,-1.440379303,-1.775573479,-1.514624891,-1.522832335,,0.065762382,0.338125499,-0.523026604,-1.808502112,0.315105788,0.061013533,0.301075755,-0.219689566,0.970849568,-0.224550151,-0.433441631,12
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_33,-1.488565445,-1.602176265,-2.031999312,-1.241896886,-1.7870775,0.003658066,0.235944091,0.494723579,-0.386301176,-0.795454084,0.403211865,0.181835838,0.280896368,0.134544866,0.021872014,0.093086242,-0.322340978,33
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_40,-1.201903723,-1.243601185,-0.800174962,-0.929330464,-1.310580188,1.285268584,0.681787759,0.926047788,0.490798756,0.403634032,0.837654588,0.615946136,0.338472133,0.905879061,0.001969271,0.872375288,1.1993005,40
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_45,-1.202609166,-1.737097024,-1.790711965,-0.967701124,-2.100571629,-0.007720598,-0.080713907,0.111774748,-0.591609932,-0.794652871,-0.093393599,-0.188870599,-0.485430371,0.218955297,0.479282848,0.129615613,1.143812252,45
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_55,-0.455987737,-0.65481782,-0.211238993,-0.416083235,-0.593885169,0.112562086,0.334035781,0.626038832,0.121767084,0.243934489,0.426771333,0.16306233,0.008017395,0.587460672,-0.103099947,0.506790557,0.776006173,55
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_62,1.334727005,1.122771619,1.071942042,0.434903289,1.236997162,0.688571219,0.187362915,-0.079993512,0.723274483,0.451407811,-0.265675711,0.029249785,0.307468005,-0.109010794,-0.663705493,-0.211698641,-0.343029741,62
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_68,0.928246879,0.574770366,0.894582639,0.585117318,0.900011481,0.288308439,-0.25467901,-0.068315173,0.257973505,-0.020586413,-0.301820375,-0.496213256,-0.380233747,-0.27104481,0.12706409,-0.384251326,-0.305227658,68
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_74,1.783008365,1.269584412,0.454311772,1.357521642,1.148129628,0.314347555,-0.630985987,-0.551483033,0.059411791,-0.203925028,-0.706066579,-0.832258295,-0.71530663,-0.601689684,0.367215738,-0.677145883,-0.487294317,74
7258_2022,2022,OQ601,7258,H,IDT,7258_2022_91,1.672092522,0.952351541,0.348542112,1.000775471,0.839522805,0.105793265,-0.604064076,-0.660958865,-0.088856727,-0.306180552,-0.765292276,-0.793043155,-0.638094035,-0.566702592,0.163734193,-0.652125614,-0.55522112,91
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_12,-0.908690136,-0.552894273,-0.917423149,-0.555983608,-0.641261058,,-0.61179361,-0.26864164,-0.919803274,-1.205447523,-0.292395461,-0.614878219,-0.213870816,-0.712415788,0.845313227,-0.714410523,-0.356997595,12
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_33,-0.348769152,-0.316141626,0.386482231,-0.221849353,-0.452052322,0.858382233,0.416732034,0.687054118,0.507704086,0.502830182,0.614942998,0.368088998,-0.192269707,0.935663855,0.296965739,0.922194849,1.752723819,33
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_40,-0.27441708,-0.428670186,-0.51843295,-0.099771821,-0.540853135,0.595801596,-0.064946768,0.208284871,-0.129473492,-0.207496841,0.055483203,-0.144513472,-0.491989733,0.261850865,0.618044527,0.200117512,0.909441907,40
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_45,0.115926433,-0.239792241,-0.760587899,0.175271277,-0.523469534,0.366136166,-0.522599997,-0.337528495,-0.618995598,-0.68851758,-0.452576478,-0.573665645,-0.851629841,-0.230546192,0.797680169,-0.29634602,0.875321114,45
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_55,0.249617279,0.190865694,0.888693731,0.209662415,0.263943346,0.112562086,0.122640128,0.387034636,0.644323552,0.419912511,0.157379473,-0.065101235,-0.237109861,0.413454299,0.179650949,0.318195966,0.727861509,55
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_62,1.567309998,1.448189491,1.151901269,0.651824647,1.634818258,0.688624479,0.089476369,-0.261255517,0.723047872,0.402402714,-0.414117803,-0.084362068,0.321362689,-0.334183007,-0.604318685,-0.41833117,-0.575104141,62
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_68,0.569443465,0.181133962,0.398423835,0.259660962,0.515929482,0.285076539,-0.106329963,0.040293058,0.124075779,0.005019723,-0.199850276,-0.340435096,-0.15709173,-0.216171908,-0.095661486,-0.33279184,-0.330792372,68
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_74,0.610100906,0.208672571,-0.00030541,0.234803052,0.106401916,0.314347555,-0.100540797,-0.109036466,-0.029490121,-0.00283528,-0.33886263,-0.314077072,-0.249481986,-0.067293727,-0.190959395,-0.17645698,-0.090608109,74
7411_2022,2022,OQ601,7411,L,IDT,7411_2022_91,1.207424681,0.743258556,0.33669666,0.670038862,0.67969889,0.105793265,-0.360636708,-0.48054838,0.030019369,-0.13107361,-0.640604003,-0.571012077,-0.34268075,-0.43097876,0.004956703,-0.535785517,-0.498591369,91
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_12,0.103015282,0.422001237,0.570882604,0.61452919,0.620130158,,-0.380339485,-0.039170285,-0.197711848,0.418710995,-0.064889744,-0.384484808,-0.11484324,-0.46253846,0.668274441,-0.466307432,-0.274314209,12
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_33,-0.524584736,-0.137989716,0.839060318,-0.619892003,0.074896453,1.291130849,1.075833465,0.79535831,1.243371595,1.285610236,0.73813098,1.082040042,1.321138222,0.726162098,-1.253960916,0.699946598,-0.697914335,33
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_40,-0.977209661,-0.657106694,1.790583352,-1.047642695,-0.61526407,1.431439585,1.375481303,1.20155487,1.56571706,1.629241638,1.187687805,1.421725394,1.389481179,1.323095718,-1.320839454,1.337472605,0.977475708,40
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_45,-0.623488744,-0.46376474,0.747889288,-0.612081803,-0.433339843,1.212357305,0.82591212,0.853069231,0.875195136,0.892288616,0.667909735,0.736523852,0.549572954,0.980353262,-0.554783566,0.929783274,1.040071597,45
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_55,-1.250141327,-1.023548749,-0.201770378,-1.280146228,-1.067427376,0.112562086,1.308174112,1.099256376,0.779610314,1.157130514,1.069830515,1.57088865,1.437260149,1.279199041,-1.360838424,1.334439629,0.746663726,55
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_62,-0.082195675,0.494028219,1.39703321,-0.599208435,0.199626483,0.779873071,0.882819891,0.577648025,1.241176353,1.005175085,0.380941372,0.9931945,0.796095811,0.867026155,-0.91209219,0.814637342,0.605104803,62
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_68,0.253581604,0.374994077,1.746017671,0.005074648,0.429285909,0.288308439,0.380855968,0.419699837,1.065366705,0.647089897,0.206853897,0.256748122,0.185475061,0.480820698,-0.313079629,0.386779945,0.40661503,68
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_74,0.409514626,0.661701617,1.33389819,0.253700845,0.959053383,0.314347555,0.460156595,0.571770759,1.131114214,0.770396695,0.413417551,0.376138631,0.377856095,0.447787761,-0.244693044,0.365404422,0.250182865,74
7048_2022,2022,Pa468,7048,H,Broad origin-public ,7048_2022_91,-0.197570667,-0.504808631,0.910448263,-0.108094746,-0.540549859,0.105793265,0.407770721,0.945970365,0.775830548,0.56479259,0.911568458,0.292185543,-0.52037746,1.021185688,0.302285506,1.031654761,1.337387422,91
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_12,0.7336046,0.587293181,0.402173578,0.13812631,0.313617041,,0.521135271,-0.649601795,0.685348269,0.654109256,-0.66419114,0.517744673,0.612218595,0.149176193,-1.27285231,0.143856158,-0.43218732,12
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_33,0.505785188,0.651810789,0.870574513,0.25404229,0.512806928,0.348066511,0.165102752,-0.157157544,0.41506356,0.500047637,-0.252986347,0.109901949,0.039597009,0.237651054,-0.344964412,0.196707415,0.184508522,33
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_40,-0.031041848,0.063390513,0.430595964,-0.247071651,-0.141864955,0.456302986,0.307798544,0.077856035,0.363866651,0.331492075,-0.069257372,0.222838642,0.233062134,0.303951404,-0.53441337,0.24247347,0.24854204,40
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_45,0.07066741,-0.039997306,-0.326721251,-0.128489848,-0.566769752,0.065953109,-0.046659163,-0.166989035,-0.127214741,-0.171885741,-0.323793361,-0.157639084,-0.402658944,0.205566595,0.080875294,0.116462474,0.948127186,45
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_55,-0.614828966,-0.479854535,-0.309890925,-0.915764887,-0.908563441,0.112562086,0.853362613,0.335729639,0.406238099,0.691373884,0.103628135,0.825007713,0.726729485,0.949824028,-1.177012296,0.9238594,0.738894709,55
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_62,0.600493162,0.801387753,0.502388301,-0.120370744,0.654595652,0.588104853,0.327863472,-0.228853302,0.452821589,0.415178366,-0.388393446,0.200547825,0.538594229,-0.093917023,-0.805753035,-0.197485702,-0.39989061,62
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_68,0.466429304,0.5094803,0.397595255,0.217683013,0.563301452,0.288308439,-0.071275115,-0.230403065,0.146023917,0.0347811,-0.443712084,-0.302062539,-0.059498657,-0.254646574,-0.101292282,-0.368945409,-0.413189351,68
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_74,0.019707317,0.002516091,-0.265876789,-0.083732148,-0.428772082,0.314347555,-0.002207984,-0.177155883,-0.181184119,-0.03161211,-0.400653171,-0.205254975,-0.297405554,0.210646709,-0.017077623,0.108038984,0.301979841,74
7358_2022,2022,Pa468,7358,L,Broad origin-public ,7358_2022_91,-0.022406683,-0.226601262,-0.380527869,0.095831756,-0.287932193,0.105793265,-0.177042609,0.015609655,-0.320406493,-0.196360418,-0.232733268,-0.389392064,-0.548122511,0.048174878,0.428432172,-0.089486986,0.065339071,91
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_12,0.000345495,0.741398849,0.64125148,0.963645765,0.740147492,,-1.146966754,-0.60475085,-0.979903374,0.14576253,-0.620797151,-1.145661362,-1.012662623,-0.684415113,1.672140304,-0.686641435,0.327033453,12
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_33,0.072320644,0.459518139,0.389346497,0.426737146,0.69711139,0.23346284,-0.263175546,-0.293417898,-0.118547212,-0.06544711,-0.379165406,-0.313012883,-0.078185614,-0.446982187,0.499215364,-0.475218024,-0.734424459,33
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_40,-0.68327251,-0.42770922,-0.207222999,-0.466953626,-0.398301661,0.426995384,0.364542698,0.319136305,0.310105178,0.243921906,0.165383471,0.280828186,0.396236071,0.264745208,-0.080975065,0.203022569,0.039487408,40
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_45,-0.934188091,-0.713838149,-0.05401115,-0.791650908,-0.638806714,0.766610565,0.643618457,0.541366291,0.485596695,0.470188131,0.318016007,0.533046818,0.684683953,0.504312128,-0.553448233,0.417180522,-0.113377578,45
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_55,-0.37012069,-0.36698849,-0.84411152,-0.160525928,-0.273766971,0.112562086,-0.227553886,-0.23732156,-0.65937599,-0.526523693,-0.414827565,-0.402969036,-0.134565114,-0.495138061,0.278472591,-0.56106392,-0.784372534,55
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_62,-0.091583959,0.204229983,-0.212380137,0.215059417,0.449135313,0.362854067,-0.154730554,-0.282375356,-0.197491724,-0.13675954,-0.430701702,-0.34941892,0.051626538,-0.500525158,0.245966096,-0.564753238,-0.654859305,62
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_68,-0.170784101,-0.129231689,-0.094731102,-0.043003877,0.147854856,0.288308439,0.037020656,0.087966045,-0.020589946,0.027867477,-0.153214541,-0.1794433,0.068674789,-0.168196833,0.087357287,-0.287230003,-0.361870483,68
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_74,-0.611770838,-0.565548786,-0.563357344,-0.181356801,-0.044359934,0.290186456,-0.087788447,0.049432531,-0.43585803,-0.218237495,-0.186719368,-0.30021892,0.168250086,-0.587885487,0.289326648,-0.664915139,-0.912441685,74
7010_2022,2022,PHEM9,7010,H,SS-B37,7010_2022_91,0.283545871,0.086006197,0.936178193,-0.020686408,0.304119195,0.105793265,0.350553301,0.427294969,0.761456578,0.528923525,0.198545438,0.217270148,0.306414652,0.250749526,-0.375434015,0.117850208,0.054167858,91
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_12,-1.37868772,-0.714060781,-0.711212882,-1.048642859,-0.768799703,,1.264013496,0.422933605,1.057472994,-0.160576157,0.401551131,1.267175417,1.307254116,0.552840562,0.297711678,0.548683252,-0.663950716,12
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_33,-0.240169175,0.029157825,0.715798715,-0.367065404,-0.061905759,0.905604061,0.740414914,0.494159558,0.900890269,0.930780138,0.402603818,0.711591812,0.609200998,0.773683783,-0.709714708,0.750013427,0.230936334,33
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_40,-0.586182907,-0.415415074,-0.150614148,-0.681847855,-0.440960413,0.521752968,0.588668218,0.327320614,0.520656532,0.462183185,0.173643482,0.515600757,0.793018088,0.331254552,-0.860790204,0.270057041,-0.174587092,40
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_45,-0.534239888,-0.381610887,-0.58144255,-0.498355631,-0.378050467,0.447198964,0.141137932,-0.08917245,-0.057883418,-0.124864218,-0.262065908,0.019035808,0.400065646,-0.186984592,-0.391814654,-0.256430634,-1.060490437,45
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_55,-0.38059928,-0.129384815,-0.279872076,-0.378245363,-0.091633455,0.112562086,0.265640664,-0.072359413,0.031579896,0.156845236,-0.279596703,0.087007924,0.458157125,-0.168939491,-0.380297524,-0.264196949,-0.789122831,55
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_62,-0.200262833,0.477789601,0.325240561,-0.436851554,0.721524022,0.652050481,0.466450517,-0.104113501,0.408599782,0.473127402,-0.286080145,0.379912296,0.922403399,-0.280495401,-0.672284657,-0.3699645,-0.696096565,62
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_68,-0.282586957,-0.009557845,0.455467272,-0.359874122,0.31608914,0.288308439,0.433687913,0.222929065,0.493355408,0.483267502,-0.014548954,0.331092354,0.717185684,-0.025858482,-0.554509016,-0.148819614,-0.427782898,68
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_74,-0.989732042,-0.819882062,-0.306444168,-1.028725724,-0.54582704,0.314347555,0.713033966,0.516743189,0.075541589,0.498161369,0.341978704,0.754799392,0.98392239,0.295937768,-0.887635326,0.198987866,-0.237124656,74
7301_2022,2022,PHEM9,7301,L,SS-B37,7301_2022_91,-0.512290157,-0.234545599,0.32409656,-0.643486781,-0.009052259,0.105793265,0.654452764,0.414028113,0.539832094,0.625626497,0.183034516,0.640595716,1.023987113,0.199367047,-0.804202916,0.064115234,-0.180341744,91
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_12,-1.247794197,-1.397210129,-0.854715458,-1.139629359,-1.000159611,,1.187208702,1.738336724,0.928252711,-0.345073106,1.792653648,1.189441736,0.788559447,0.985647768,0.187422132,0.984683186,-0.058338231,12
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_33,-1.319534218,-1.347169737,-0.897600068,-1.294680527,-1.217719281,0.768229924,0.962357929,1.086894275,0.593800572,0.382718935,1.084705069,0.95499184,1.207240203,0.616601573,-1.059503401,0.585281834,-0.730839926,33
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_40,-1.219755641,-1.178079312,0.6816299,-1.243013245,-0.975674553,1.906514914,1.339792106,1.356609297,1.33426351,1.364237675,1.39880715,1.377529686,1.430720381,1.216038487,-1.317573586,1.215775322,0.765086958,40
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_45,0.143657424,0.388606434,2.035761372,0.430657549,1.070886424,1.248147756,0.526880231,0.973597094,1.006408779,1.042431205,0.816769158,0.407786667,0.145082172,0.769585784,0.183223946,0.697509803,1.221961062,45
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_55,-1.128247109,-1.350780153,-0.646313228,-1.004461225,-1.26249006,0.112562086,0.838681273,1.232044837,0.170201858,0.563810138,1.282029749,0.803902199,0.519605071,1.176903453,-0.555211062,1.203489911,1.334593306,55
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_62,-1.236779664,-1.289671968,0.444187038,-1.261991244,-1.211126979,0.653876513,1.030347037,1.397510714,0.73533825,0.924949972,1.517889275,1.242932484,0.675359462,1.365098366,-0.753444817,1.438175277,1.320323489,62
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_68,-0.686768541,-0.837521584,0.840320216,-0.722096859,-0.833401743,0.288308439,0.816045755,1.065131847,0.920901563,0.881118673,1.138341889,0.943709331,0.574039728,1.116823848,-0.681368529,1.171772665,1.165086689,68
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_74,0.508695582,0.795220104,2.393580067,0.359102445,1.443150363,0.314347555,0.739373665,1.114904857,1.945890971,1.149326794,1.252891178,0.797277518,0.578864848,0.90579864,-0.29461898,0.905202655,0.794622007,74
7085_2022,2022,PHG80,7085,H,SS-B37,7085_2022_91,-0.778301137,-0.767956604,0.535086836,-1.021550053,-0.729401954,0.105793265,1.009848348,1.02168883,0.852722028,0.936627311,1.036083293,1.23112329,0.950141626,1.01645087,-1.120090995,1.025337409,0.837519927,91
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_12,0.920988225,0.622766257,0.564601076,0.33070611,0.455840525,,0.365695428,-0.473309368,0.578681242,0.748832374,-0.493046909,0.36161566,0.382824742,0.154071065,-1.215840829,0.148754684,-0.264424151,12
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_33,0.222736484,0.264205348,0.872679972,-0.091084868,0.167844534,0.966100396,0.524601751,0.318335931,0.749431194,0.809976772,0.216602979,0.481101853,0.316302183,0.646907471,-0.683153055,0.616893638,0.438711408,33
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_40,0.119916106,0.252430218,1.156856999,-0.078388873,0.327161111,0.793675646,0.321469913,0.15476243,0.494329189,0.497837594,0.003709576,0.236758038,0.395990849,0.185312313,-0.600682654,0.123659833,-0.091013966,40
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_45,-0.181186323,-0.507253676,-0.849298278,-0.221586098,-0.756670497,0.069443189,-0.236957553,-0.192057014,-0.423993176,-0.515504979,-0.343273115,-0.329154609,-0.429593676,-0.111070621,0.253916215,-0.186189703,0.295515197,45
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_55,-0.45736513,-0.468117908,-0.476177042,-0.605622228,-0.708085761,0.112562086,0.439169211,0.194163711,0.021376303,0.244405782,-0.037876298,0.284475272,0.26889978,0.502913606,-0.571528752,0.414255113,0.385016508,55
7353_2022,2022,PHG80,7353,L,SS-B37,7353_2022_62,-0.40479717,-0.085876042,-0.001811912,-0.562230749,0.13941385,0.113369541,0.435774042,0.113796377,0.193894016,0.366241624,-0.093966333,0.339264252,0.716009456,-0.079214722,-0.591643223,-0.183596454,-0.438389397,62
