PLOT_YEAR,YEAR,GENOTYPE,PLOT,RANGE,PASS,NTREATMENT,SEEDSPLANTED,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7038_2022,2022,W117HT,7038,3,15,H,90,Broad origin-public ,7038_2022_12,0.095552556,0.149113402,0.296474017,0.229748052,0.253500812,1,0.126801913,0.330710897,0.091983586,-0.446571664,3.953119274,0.135971407,0.049152231,0.078136676,0.529369097,0.169519003,1.809187859,12
7031_2022,2022,H84,7031,3,22,H,90,SS-B37,7031_2022_12,0.095155048,0.148958709,0.296303236,0.229579366,0.256369556,1,0.126879782,0.330916506,0.09201038,-0.446738937,3.956771671,0.136061314,0.055129642,0.072255556,0.524338069,0.155766077,1.490608316,12
7326_2022,2022,H122w,7326,3,48,L,90,SS-B73,7326_2022_12,0.103689338,0.15429318,0.297812527,0.230713587,0.257954453,1,0.126954824,0.31744644,0.092295905,-0.44464204,3.725567732,0.136147966,0.055745135,0.07171724,0.492428983,0.154515937,1.463172059,12
7008_2022,2022,C102,7008,2,22,H,90,Mixed,7008_2022_12,0.095407156,0.150265462,0.297333163,0.230310941,0.257730238,1,0.127021645,0.328570493,0.092267399,-0.44523357,3.91532989,0.13622513,0.056182343,0.071348471,0.523430181,0.153660375,1.444345017,12
7310_2022,2022,W604S,7310,2,45,L,90,NSS-Mo17,7310_2022_12,0.097810818,0.145844935,0.283746272,0.219779991,0.244063138,1,0.127036633,0.321005958,0.090144667,-0.463775502,3.785102338,0.13624244,0.052352068,0.07518459,0.499744345,0.162593722,1.634184152,12
7027_2022,2022,B73,7027,3,26,H,90,SS-B73,7027_2022_12,0.093299905,0.144255935,0.287122808,0.222389241,0.246523508,1,0.12705012,0.331186632,0.090688519,-0.459109369,3.961576122,0.136258016,0.051468566,0.076079041,0.523639052,0.164687337,1.682226355,12
7003_2022,2022,B10,7003,2,17,H,90,SS-BSSSC0,7003_2022_12,0.102761514,0.158305545,0.308701234,0.239099263,0.262210253,1,0.127057152,0.322041768,0.094039503,-0.430037841,3.802633559,0.136266137,0.046101239,0.081432905,0.519955827,0.177304207,2.011639527,12
7002_2022,2022,PHW03,7002,2,16,H,90,Mixed,7002_2022_12,0.103361695,0.16022074,0.312230514,0.241738905,0.266006959,1,0.127248196,0.321747001,0.094709715,-0.425234715,3.797635002,0.136486802,0.04779567,0.079938705,0.520201466,0.173768217,1.904707934,12
7345_2023,2023,NC232,7345,4,30,H,62,,7345_2023_34,0.010939667,0.014474248,0.027654189,0.021410559,0.025405719,0.04336084,0.12725287,0.312851412,0.028187228,-0.931026528,3.650310724,0.136492202,0.085336985,0.042376063,0.412147045,0.088502514,0.562798486,34
7414_2022,2022,Mo13,7414,7,36,L,90,Broad origin-public ,7414_2022_12,0.092121125,0.144149641,0.288083775,0.223014092,0.249393527,1,0.127313548,0.33300094,0.091017868,-0.457578181,3.994022144,0.1365623,0.05584041,0.071984897,0.524845085,0.155137338,1.466682209,12
7048_2022,2022,Pa468,7048,4,24,H,90,Broad origin-public ,7048_2022_12,0.09715822,0.150180988,0.297784957,0.230439399,0.257640129,1,0.127494231,0.329498192,0.092661589,-0.444239206,3.931656756,0.136771065,0.055730119,0.072277664,0.517315294,0.15581745,1.475873184,12
7024_2022,2022,PHKM5,7024,3,29,H,90,Mixed,7024_2022_12,0.093518584,0.140374342,0.280598605,0.217083083,0.24100628,1,0.127622783,0.333095663,0.090033481,-0.467676738,3.995724607,0.136919626,0.052223865,0.07590482,0.512702403,0.164279225,1.654976339,12
7373_2022,2022,PHK76,7373,5,39,L,90,NSS-Oh43,7373_2022_12,0.093137198,0.141805729,0.27983238,0.21647235,0.241643688,1,0.127663563,0.327358102,0.089937574,-0.468711877,3.894111466,0.136966758,0.054945332,0.073231917,0.510400884,0.158037201,1.517149863,12
7311_2022,2022,K201,7311,2,46,L,90,Broad origin-public ,7311_2022_12,0.099360588,0.146945028,0.286154695,0.221282295,0.246186562,1,0.127843262,0.321426359,0.091068651,-0.459805571,3.792206339,0.137174479,0.053274708,0.075079909,0.495241113,0.162348963,1.604870884,12
7312_2022,2022,LH85,7312,2,47,L,90,Broad origin-public ,7312_2022_12,0.104175361,0.154073317,0.297020591,0.229684418,0.256873274,1,0.127844186,0.316890278,0.092782208,-0.444984815,3.716364055,0.137175547,0.055880025,0.072481967,0.488603018,0.156292309,1.476609277,12
7039_2022,2022,PHN47,7039,4,15,H,90,IDT,7039_2022_12,0.091859062,0.144759921,0.290449701,0.224595487,0.244849491,1,0.127861041,0.334757718,0.091761584,-0.453897073,4.025735085,0.137195033,0.043144575,0.085186398,0.54211436,0.186237716,2.251417053,12
7327_2022,2022,ND249,7327,3,47,L,90,Broad origin-public ,7327_2022_12,0.099902581,0.148875465,0.288685747,0.223092832,0.249159808,1,0.128166589,0.319521654,0.091688714,-0.45606607,3.76014353,0.137548345,0.0551971,0.073489385,0.494422644,0.158636898,1.516322377,12
7362_2022,2022,B73,7362,5,50,L,90,SS-B73,7362_2022_12,0.104522914,0.157797497,0.305564294,0.236130263,0.265153643,1,0.128179303,0.318901558,0.094339842,-0.433264982,3.749773095,0.137563049,0.057898089,0.070806695,0.496343733,0.152404661,1.392348203,12
7399_2022,2022,PHZ51,7399,7,51,L,90,Mixed,7399_2022_12,0.108094944,0.162739234,0.314968986,0.243387766,0.273983271,1,0.128199793,0.318666805,0.095795081,-0.420855674,3.745855755,0.137586747,0.059136486,0.069590896,0.493799572,0.149592035,1.339599232,12
7436_2023,2023,W32,7436,8,41,H,62,,7436_2023_34,0.011830437,0.014574112,0.027642362,0.02135355,0.025329509,0.029107277,0.12835381,0.309553327,0.028411142,-0.930905845,3.59737817,0.137764901,0.085169205,0.043661909,0.375969112,0.091310613,0.581709469,34
7307_2022,2022,DK8M129,7307,2,42,L,90,Mixed,7307_2022_12,0.094911238,0.144225996,0.285904691,0.220754757,0.243646595,1,0.128587228,0.329385229,0.091528408,-0.45955368,3.929664456,0.138034964,0.04929322,0.079799818,0.516500216,0.173440125,1.845989649,12
7052_2022,2022,MS222,7052,4,28,H,90,SS-B37,7052_2022_12,0.096415862,0.145784967,0.291412997,0.224888852,0.251333698,1,0.128847389,0.333094026,0.092582192,-0.451783811,3.995695173,0.138336064,0.055530436,0.073845312,0.511165001,0.159466476,1.51558073,12
7021_2022,2022,LH123HT,7021,3,32,H,90,NSS-Oh43,7021_2022_12,0.098377258,0.146085629,0.290671375,0.224145386,0.251503426,1,0.129222656,0.331043909,0.092718202,-0.452493825,3.959036816,0.138770559,0.05751731,0.07224229,0.500065268,0.15573525,1.431679645,12
7333_2022,2022,NC324,7333,3,41,L,90,SS-B37,7333_2022_12,0.094024397,0.142603146,0.28121882,0.21684403,0.241307311,1,0.129250335,0.32706109,0.091216573,-0.465518571,3.888933795,0.138802615,0.053395633,0.076381843,0.508976013,0.165397015,1.631486349,12
7313_2022,2022,PHW17,7313,2,48,L,90,SS-B73,7313_2022_12,0.105175188,0.15623978,0.302583748,0.233237806,0.261808568,1,0.129419844,0.318954803,0.09473511,-0.436216687,3.75066226,0.138998954,0.057713304,0.072246164,0.489146016,0.155744254,1.427164596,12
7324_2022,2022,PHK56,7324,3,50,L,90,NSS-Oh43,7324_2022_12,0.101399562,0.151471913,0.296055288,0.228165694,0.2551378,1,0.129505679,0.323071703,0.093766134,-0.444935216,3.820158872,0.13909839,0.055807803,0.0742344,0.49685359,0.160374072,1.517029779,12
7050_2022,2022,W604S,7050,4,26,H,90,NSS-Mo17,7050_2022_12,0.09436441,0.143769116,0.289147625,0.222759642,0.248411474,1,0.129687518,0.335811705,0.09278843,-0.454206071,4.044902467,0.139309081,0.054442709,0.075779856,0.516865143,0.163986592,1.588040612,12
7022_2022,2022,PHR25,7022,3,31,H,90,IDT,7022_2022_12,0.097656701,0.145339495,0.289307427,0.222876628,0.249899302,1,0.129701029,0.331229614,0.092823181,-0.453975869,3.962341216,0.139324738,0.057157466,0.073085373,0.50108154,0.157696019,1.458335507,12
7125_2022,2022,Mo30W,7125,8,25,H,90,Mixed,7125_2022_12,0.08874953,0.136004115,0.275395694,0.212140698,0.235724528,1,0.129744153,0.338822663,0.090592306,-0.473283769,4.100248642,0.139374711,0.052658319,0.077616115,0.523454937,0.168294604,1.682134157,12
7392_2022,2022,Va99,7392,6,51,L,90,Mixed,7392_2022_12,0.106403671,0.160283837,0.310766427,0.239371894,0.269436407,1,0.129775604,0.319461853,0.096256266,-0.425054662,3.759141975,0.139411161,0.059088095,0.071233744,0.493505033,0.153394341,1.374711109,12
7089_2022,2022,CI_91B,7089,6,27,H,90,Mixed,7089_2022_12,0.096827053,0.145769787,0.295241664,0.22726824,0.254293931,1,0.130090212,0.338929696,0.09403551,-0.445561746,4.102232305,0.139775842,0.056120876,0.074513341,0.512954385,0.161025207,1.515141019,12
7328_2022,2022,MoG,7328,3,46,L,90,Mixed,7328_2022_12,0.097093481,0.144764491,0.282828412,0.21767938,0.242670117,1,0.13016587,0.322886372,0.092087895,-0.462548703,3.816998373,0.139863564,0.054286444,0.076419424,0.496912848,0.165485126,1.606927199,12
7396_2022,2022,LH145,7396,7,54,L,90,SS-B14,7396_2022_12,0.1010521,0.154002592,0.300128166,0.230969642,0.259405737,1,0.130218056,0.321769824,0.094898306,-0.438854498,3.798021753,0.139924077,0.057988423,0.072779199,0.500827559,0.156983533,1.432068257,12
7214_2022,2022,Mo13,7214,13,29,H,90,Broad origin-public ,7214_2022_12,0.087880349,0.133525998,0.270045054,0.207810273,0.232159482,1,0.130237705,0.338277623,0.090029523,-0.480474939,4.090164636,0.139946862,0.055342916,0.07543853,0.516584216,0.1631877,1.55592619,12
7378_2022,2022,LH149,7378,6,37,L,90,SS-B73,7378_2022_12,0.092362192,0.142042342,0.282083303,0.217012275,0.24392593,1,0.130377889,0.33018744,0.092107672,-0.463415511,3.943838405,0.140109436,0.058388857,0.072541261,0.511016123,0.156430163,1.417770013,12
7096_2022,2022,A415-1-3INBRED,7096,7,33,H,90,Mixed,7096_2022_12,0.0974907,0.150833338,0.298258895,0.229444475,0.258857815,1,0.130403602,0.328274564,0.094729342,-0.441221269,3.910138355,0.140139259,0.060235925,0.070723206,0.509753878,0.152211282,1.339564973,12
7306_2022,2022,R181B,7306,2,41,L,90,Broad origin-public ,7306_2022_12,0.09560507,0.145200144,0.287642849,0.221247855,0.244310145,1,0.130470047,0.329086314,0.093072864,-0.455643768,3.924398212,0.140216329,0.049536878,0.081459649,0.514275758,0.1773676,1.878941944,12
7377_2022,2022,NC232,7377,6,36,L,90,Mixed,7377_2022_12,0.091945652,0.140219769,0.282989675,0.217565657,0.243776364,1,0.130702869,0.337350473,0.092472195,-0.461895008,4.073077617,0.140486434,0.056814046,0.074441608,0.515308387,0.160857724,1.496079865,12
7047_2022,2022,Oh7B,7047,4,23,H,90,Mixed,7047_2022_12,0.094418223,0.146721452,0.294871359,0.22667395,0.25433868,1,0.130760277,0.335489852,0.09443258,-0.445518349,4.039038103,0.140553048,0.057513521,0.073801781,0.51999848,0.159364981,1.46513915,12
7258_2022,2022,OQ601,7258,15,23,H,90,IDT,7258_2022_12,0.087363776,0.136991311,0.273923415,0.210539151,0.236425079,1,0.130834183,0.333237276,0.091064968,-0.474502227,3.998271406,0.140638812,0.057914988,0.073475941,0.520991155,0.158605577,1.448599254,12
7375_2022,2022,ZS01250,7375,5,37,L,90,Mixed,7375_2022_12,0.094097731,0.142375261,0.283510888,0.217898729,0.244957961,1,0.130855406,0.331392855,0.092659083,-0.46104874,3.965248578,0.140663442,0.058461361,0.072952128,0.505396916,0.157385891,1.424760577,12
7243_2022,2022,SD42,7243,14,29,H,90,Broad origin-public ,7243_2022_12,0.084936716,0.130466019,0.262358047,0.201638946,0.225503023,1,0.13086098,0.335753431,0.089138998,-0.491022524,4.04383994,0.14066991,0.055869193,0.075544097,0.517519581,0.163434723,1.544372489,12
7067_2022,2022,B73,7067,5,24,H,90,SS-B73,7067_2022_12,0.095975955,0.146022953,0.293649538,0.225642002,0.253007115,1,0.130962149,0.335764889,0.094373794,-0.447016491,4.044048823,0.140787329,0.057171552,0.074347258,0.512499607,0.160637471,1.485191126,12
7393_2022,2022,H84,7393,6,52,L,90,SS-B37,7393_2022_12,0.101664457,0.152339966,0.298800808,0.229594542,0.257550651,1,0.130974404,0.324645544,0.095206352,-0.440021872,3.847120827,0.140801554,0.057387632,0.074144062,0.496718158,0.16016328,1.475532843,12
7125_2023,2023,INB101LFY,7125,8,7,L,62,,7125_2023_34,0.010960836,0.013822376,0.026862937,0.020640869,0.024596619,0.014703676,0.13098041,0.320522568,0.028547662,-0.932440693,3.776953012,0.140808525,0.087444069,0.044040761,0.393551366,0.092139412,0.572917399,34
7334_2022,2022,Mo44,7334,3,40,L,90,Broad origin-public ,7334_2022_12,0.093753245,0.142356617,0.282662758,0.217183967,0.24228949,1,0.130997739,0.330117047,0.092615191,-0.462113622,3.942592276,0.14082864,0.054639768,0.076908458,0.5094349,0.166632354,1.608142878,12
7361_2022,2022,B8,7361,5,51,L,90,Broad origin-public ,7361_2022_12,0.102416231,0.153307991,0.299503274,0.230120068,0.258703465,1,0.131004811,0.322861409,0.095339047,-0.439049641,3.81657291,0.140836849,0.058473856,0.073090857,0.493630176,0.157708784,1.427395386,12
7315_2022,2022,CO125,7315,2,50,L,90,Broad origin-public ,7315_2022_12,0.103916345,0.155341765,0.302198685,0.232139657,0.260268227,1,0.131113608,0.320970354,0.095842016,-0.435336672,3.784501396,0.140963144,0.057124532,0.074547422,0.492658337,0.16110479,1.490671513,12
7491_2023,2023,ND259,7491,11,35,H,62,,7491_2023_34,0.011441259,0.015185758,0.02841482,0.021827064,0.026058164,0.065566392,0.1311208,0.303414831,0.029390336,-0.928657297,3.501199592,0.140971493,0.088359191,0.04326284,0.398562424,0.090438298,0.556984236,34
7099_2022,2022,CO236,7099,7,30,H,90,Broad origin-public ,7099_2022_12,0.098122811,0.148168763,0.296164955,0.227476423,0.256170241,1,0.13117476,0.333074412,0.094922082,-0.443423638,3.995342588,0.141034139,0.059328059,0.072410222,0.504951752,0.156125527,1.393844277,12
7103_2022,2022,B108,7103,7,26,H,90,Mixed,7103_2022_12,0.092111114,0.139545278,0.282991566,0.217290624,0.242318055,1,0.131327765,0.339488236,0.092888955,-0.461392069,4.112602114,0.141211798,0.054453782,0.077427691,0.516591758,0.167851756,1.625157252,12
7218_2023,2023,N501,7218,12,20,L,62,,7218_2023_34,0.011879211,0.01511385,0.028230384,0.021671635,0.025813472,0.061365341,0.131432538,0.302613123,0.029360399,-0.92906056,3.488858501,0.141333472,0.087223916,0.044721309,0.379353231,0.093629869,0.583536242,34
7035_2022,2022,PHJ70,7035,3,18,H,90,Mixed,7035_2022_12,0.099231905,0.15468482,0.305947336,0.234839527,0.258645743,1,0.131489527,0.328380279,0.096695047,-0.430015637,3.911992013,0.141399662,0.048240986,0.083779973,0.524298681,0.182881777,1.986942948,12
7051_2022,2022,R168,7051,4,27,H,90,Broad origin-public ,7051_2022_12,0.095430699,0.145554131,0.291764769,0.223942949,0.250907995,1,0.131512129,0.334334139,0.094442533,-0.449142379,4.018061934,0.141425914,0.056786338,0.07528805,0.512188741,0.16283568,1.515175387,12
7332_2022,2022,WU-TAN-TZAO,7332,3,42,L,90,Mixed,7332_2022_12,0.09344495,0.142192567,0.282152565,0.216519537,0.24153401,1,0.1316156,0.32982586,0.092942619,-0.462329547,3.937442424,0.141546105,0.054610369,0.07756272,0.50955386,0.168169091,1.623802148,12
7555_2023,2023,52220,7555,14,40,H,62,,7555_2023_34,0.012315495,0.014947601,0.028467636,0.02184473,0.02572126,0.018932618,0.131635749,0.311412212,0.029526449,-0.928457169,3.627102386,0.141569512,0.081497936,0.050681527,0.370480878,0.106774551,0.708462465,34
7078_2022,2022,Mo44,7078,6,16,H,90,Broad origin-public ,7078_2022_12,0.094347262,0.144671476,0.291458174,0.22363246,0.251285915,1,0.131677242,0.336566656,0.094504513,-0.449427849,4.058697226,0.141617715,0.058227806,0.074016944,0.514494408,0.159866736,1.452703071,12
7042_2022,2022,52220,7042,4,18,H,90,Mixed,7042_2022_12,0.095489614,0.151685528,0.302870076,0.232377431,0.255020096,1,0.131701024,0.332598579,0.096353275,-0.433951869,3.986799892,0.141645345,0.046456257,0.085769534,0.536772667,0.187632194,2.113266261,12
7065_2022,2022,INB101LFY,7065,5,26,H,90,SS-B14,7065_2022_12,0.093264463,0.14106852,0.286593821,0.219793622,0.245644308,1,0.131915196,0.340280841,0.093872048,-0.455926101,4.127370211,0.141894204,0.055540566,0.07693833,0.515090946,0.16670247,1.584078388,12
7314_2022,2022,PHR25,7314,2,49,L,90,IDT,7314_2022_12,0.105429632,0.157302732,0.305308308,0.234138081,0.263382884,1,0.131931974,0.319935244,0.096900096,-0.430500634,3.767078879,0.141913701,0.058781047,0.073722654,0.48867431,0.159180518,1.433602545,12
7527_2023,2023,INB101LFY,7527,13,39,H,62,,7527_2023_34,0.011733164,0.014560802,0.027889077,0.021372138,0.025123078,0.018222554,0.132293509,0.313976749,0.029362369,-0.929769501,3.668577432,0.142333954,0.080673676,0.052176694,0.383670106,0.110097935,0.737414888,34
7064_2022,2022,LH184,7064,5,27,H,90,Mixed,7064_2022_12,0.095009227,0.143527775,0.29006688,0.222264316,0.249426484,1,0.132341276,0.337963357,0.094726331,-0.450796732,4.084363463,0.142389493,0.057584689,0.075330669,0.510190766,0.162935368,1.496213263,12
7046_2022,2022,B73,7046,4,22,H,90,SS-B73,7046_2022_12,0.096671108,0.150091249,0.300328755,0.230066557,0.259359696,1,0.132471378,0.333549808,0.096476579,-0.436731046,4.003898765,0.142540783,0.059851998,0.073199758,0.514326054,0.157962319,1.398588898,12
7100_2022,2022,CO125,7100,7,29,H,90,Broad origin-public ,7100_2022_12,0.093338956,0.140643618,0.285669956,0.218789394,0.245344117,1,0.132578694,0.340187005,0.094164418,-0.456669671,4.125618596,0.142665595,0.057213544,0.075941187,0.511324419,0.164364402,1.518593849,12
7374_2022,2022,CO216,7374,5,38,L,90,Broad origin-public ,7374_2022_12,0.093020867,0.142393435,0.282928395,0.216658041,0.244195022,1,0.132650427,0.330420284,0.093759217,-0.46041983,3.947963586,0.142749032,0.059752193,0.073480653,0.506305055,0.158616554,1.406594753,12
7049_2022,2022,A659,7049,4,25,H,90,Broad origin-public ,7049_2022_12,0.092094729,0.141803488,0.287896476,0.220427769,0.24643284,1,0.132727698,0.339988365,0.094630683,-0.453471409,4.121913473,0.14283892,0.055702003,0.077599403,0.520762736,0.168255319,1.594444253,12
7102_2022,2022,B73,7102,7,27,H,90,SS-B73,7102_2022_12,0.095562884,0.144770804,0.293104788,0.224356407,0.251753748,1,0.132857075,0.338758284,0.095570439,-0.446215901,4.099056015,0.142989441,0.057544122,0.075893167,0.511585325,0.164251934,1.509308513,12
7033_2022,2022,LH38,7033,3,20,H,90,NSS-Oh43,7033_2022_12,0.094397981,0.14655808,0.293657112,0.224749196,0.25054785,1,0.132922603,0.334152557,0.095704857,-0.445408228,4.014777791,0.143065687,0.054279012,0.079215121,0.520264752,0.172059996,1.670988804,12
7076_2022,2022,LH231,7076,5,15,H,90,SS-B73,7076_2022_12,0.092261447,0.140950488,0.284319558,0.217568499,0.242205099,1,0.132999895,0.337124778,0.094222523,-0.458204049,4.068930791,0.143155631,0.053584199,0.07998573,0.517359265,0.173879324,1.709426585,12
7534_2023,2023,LH82,7534,13,32,H,62,,7534_2023_34,0.010420291,0.014012347,0.026172459,0.020025848,0.023995466,0.052325581,0.133048404,0.302604721,0.028597146,-0.933851314,3.488729432,0.143212084,0.090174909,0.043394121,0.400307166,0.090725181,0.548413726,34
7353_2022,2022,PHG80,7353,4,50,L,90,SS-B37,7353_2022_12,0.101206824,0.151602838,0.297721079,0.227786632,0.256013683,1,0.133079773,0.325195779,0.09647207,-0.439753569,3.856599192,0.143248593,0.058344425,0.075320169,0.494425948,0.162910808,1.477568308,12
7462_2023,2023,A321,7462,10,27,H,62,,7462_2023_34,0.011409065,0.014803525,0.027321384,0.020901216,0.025182342,0.08252063,0.133136081,0.2971605,0.029236211,-0.931035729,3.406238926,0.14331413,0.092899207,0.040740766,0.376936784,0.084942139,0.49964472,34
7036_2022,2022,ND249,7036,3,17,H,90,Broad origin-public ,7036_2022_12,0.09789869,0.154267199,0.306288447,0.234307646,0.258292653,1,0.133150798,0.330082259,0.097899444,-0.428181526,3.941976612,0.143331259,0.048690606,0.085011337,0.528117832,0.185819432,2.001074838,12
7066_2022,2022,NC324,7066,5,25,H,90,SS-B37,7066_2022_12,0.092752158,0.140755815,0.286790214,0.219390335,0.245338615,1,0.13315383,0.341564157,0.094734112,-0.454655152,4.151413225,0.143334789,0.055835299,0.077897676,0.516177109,0.168956685,1.597470006,12
7515_2023,2023,PHTE4,7515,12,40,H,62,,7515_2023_34,0.01190206,0.014769547,0.028056529,0.021451625,0.025451742,0.038897168,0.133410428,0.310254481,0.029684391,-0.929207598,3.608556692,0.143633511,0.085284219,0.048680082,0.375202805,0.102342189,0.651177703,34
7037_2022,2022,A674,7037,3,16,H,90,Mixed,7037_2022_12,0.097130293,0.153825841,0.306318744,0.234196377,0.25882499,1,0.133432654,0.331402146,0.098099331,-0.427906754,3.965414122,0.14365939,0.049954454,0.084038363,0.529570518,0.183497559,1.928397429,12
7341_2022,2022,Va26,7341,4,38,L,90,NSS-Oh43,7341_2022_12,0.094059443,0.143209114,0.284313454,0.217332655,0.245194562,1,0.133522014,0.330051208,0.09456961,-0.457792474,3.94142718,0.143763447,0.060238416,0.073877809,0.502756713,0.15954225,1.4040278,12
7360_2022,2022,PHN47,7360,5,52,L,90,IDT,7360_2022_12,0.098673651,0.147562263,0.29039478,0.221934665,0.249492358,1,0.133625181,0.326133623,0.095645153,-0.449303965,3.872817188,0.143883595,0.058455904,0.07576106,0.494047253,0.163942585,1.484246958,12
7271_2022,2022,PHK93,7271,16,19,H,90,NSS-Oh43,7271_2022_12,0.09200281,0.142480291,0.282190018,0.215663921,0.243425331,1,0.133625732,0.328983977,0.094284667,-0.460666981,3.922597142,0.143884237,0.060470616,0.073751056,0.508004284,0.159246726,1.396351518,12
7060_2022,2022,PHP60,7060,5,31,H,90,Mixed,7060_2022_12,0.104725547,0.150616513,0.304624122,0.232760229,0.266497019,1,0.133729039,0.338299346,0.098032083,-0.429923997,4.090565991,0.144004565,0.067573961,0.066758346,0.4804357,0.143067653,1.130134284,12
7098_2022,2022,B77,7098,7,31,H,90,Mixed,7098_2022_12,0.099491577,0.151807971,0.301774745,0.230581264,0.261780968,1,0.13373284,0.330627179,0.097575132,-0.433743473,3.951633257,0.144008992,0.063367379,0.070966856,0.500760953,0.152775724,1.281863988,12
7045_2022,2022,K201,7045,4,21,H,90,Broad origin-public ,7045_2022_12,0.096946078,0.150563199,0.302013891,0.230721944,0.259784909,1,0.133822323,0.334640651,0.097675247,-0.433347856,4.023612698,0.144113231,0.059250885,0.075167448,0.514948565,0.162553638,1.453016993,12
7551_2023,2023,PHRE1,7551,14,36,H,62,,7551_2023_34,0.011217203,0.014644672,0.02751278,0.021018188,0.025058733,0.061236712,0.133823665,0.305239226,0.029481013,-0.930475485,3.529471282,0.144114795,0.087691298,0.046680167,0.391120533,0.097931807,0.607355443,34
7091_2022,2022,B73,7091,6,29,H,90,SS-B73,7091_2022_12,0.094586914,0.140662972,0.287486777,0.21948995,0.246870432,1,0.134122186,0.34292629,0.095498079,-0.452909044,4.177112478,0.144462633,0.058710995,0.076009726,0.50594571,0.164524948,1.48340504,12
7358_2022,2022,Pa468,7358,5,54,L,90,Broad origin-public ,7358_2022_12,0.100279358,0.151351612,0.296069324,0.225986675,0.254605689,1,0.134243547,0.323448682,0.096995584,-0.441040651,3.826596963,0.144604081,0.059549456,0.075296017,0.493733339,0.162854315,1.448814239,12
7397_2022,2022,CO236,7397,7,53,L,90,Broad origin-public ,7397_2022_12,0.098080529,0.147847841,0.29208035,0.222936383,0.250869325,1,0.134255768,0.327854663,0.096348204,-0.446477377,3.902785716,0.144618326,0.058954423,0.075902108,0.497692789,0.164272874,1.475355693,12
7506_2023,2023,ND249,7506,12,31,H,62,,7506_2023_34,0.010474001,0.014168385,0.026456029,0.020186475,0.024288615,0.07118594,0.134417183,0.302469446,0.029029912,-0.932978245,3.486652112,0.144806495,0.092234552,0.042712173,0.399877638,0.0892358,0.528361782,34
7394_2022,2022,B73,7394,6,53,L,90,SS-B73,7394_2022_12,0.099170206,0.149087644,0.294199552,0.224413234,0.252688261,1,0.134563435,0.327354161,0.096905555,-0.443326881,3.894042711,0.144977023,0.059264176,0.075904582,0.495642447,0.164278668,1.468125601,12
7071_2022,2022,H122w,7071,5,20,H,90,SS-B73,7071_2022_12,0.098285973,0.149483638,0.300150435,0.228929276,0.258098437,1,0.134613287,0.335087588,0.097914832,-0.435205266,4.03172254,0.145035156,0.0598922,0.075328407,0.506176266,0.162930076,1.441659498,12
7068_2022,2022,NK807,7068,5,23,H,90,SS-B37,7068_2022_12,0.095229239,0.145613384,0.294780372,0.224787614,0.253504171,1,0.134713377,0.338712768,0.097102836,-0.442411393,4.098213084,0.145151886,0.060039829,0.075282445,0.511069993,0.162822571,1.437365942,12
7070_2022,2022,MoG,7070,5,21,H,90,Mixed,7070_2022_12,0.100658089,0.153304237,0.307084276,0.234150923,0.264773519,1,0.134753529,0.33402232,0.099136404,-0.425786138,4.012424214,0.145198717,0.061377222,0.073988249,0.504177436,0.159799806,1.381684198,12
